location	date	leadtime	lat	lon	alt	fcst2	fcst3	fcst	obs	elaf	deltaT	lafNN
45870	20151222	12.0	59.16	6.0365	30.0	7.1442566	8.387421	7.1442566	9.8	0.0	-1.2431640625	1.0
45870	20151223	12.0	59.16	6.0365	30.0	7.2438965	8.444092	7.2438965	8.3	0.12	-1.2001953125	1.0
45870	20151224	12.0	59.16	6.0365	30.0	7.650635	8.492432	7.650635	10.2	0.0	-0.841796875	1.0
45870	20151225	12.0	59.16	6.0365	30.0	5.6197815	7.1578674	5.6197815	7.2	0.0	-1.5380859375	1.0
45870	20151226	12.0	59.16	6.0365	30.0	0.40966797	2.565918	0.40966797	-0.1	1.0	-2.15625	1.0
45870	20151227	12.0	59.16	6.0365	30.0	0.74386597	3.1774597	0.74386597	4.0	0.0	-2.43359375	1.0
45870	20151228	12.0	59.16	6.0365	30.0	2.1216736	4.1460876	2.1216736	2.4	0.86	-2.0244140625	1.0
45870	20151229	12.0	59.16	6.0365	30.0	4.16745	5.8227234	4.16745	7.1	0.0	-1.6552734375	1.0
45870	20151230	12.0	59.16	6.0365	30.0	8.0868225	8.98526	8.0868225	10.7	0.0	-0.8984375	1.0
45870	20151231	12.0	59.16	6.0365	30.0	3.8609924	6.2867737	3.8609924	5.6	0.28	-2.42578125	1.0
46610	20141201	12.0	59.6478	6.35	5.0	2.4621277	4.3190613	3.0402527	1.8	1.0	-1.85693359375	0.69
46610	20141202	12.0	59.6478	6.35	5.0	0.9572754	2.0266113	1.1555176	0.6	1.0	-1.0693359375	0.81
46610	20141203	12.0	59.6478	6.35	5.0	2.5309143	4.829254	3.4786682	2.1	1.0	-2.29833984375	0.59
46610	20141204	12.0	59.6478	6.35	5.0	4.1664124	5.8558655	4.446686	2.7	1.0	-1.689453125	0.83
46610	20141205	12.0	59.6478	6.35	5.0	2.6873474	3.409027	3.2503357	2.9	0.71	-0.7216796875	0.22
46610	20141206	12.0	59.6478	6.35	5.0	-0.04473877	2.538269	1.0783081	0.7	0.71	-2.5830078125	0.57
46610	20141207	12.0	59.6478	6.35	5.0	3.207672	5.6861877	3.83609	1.3	1.0	-2.478515625	0.75
46610	20141208	12.0	59.6478	6.35	5.0	0.37850952	2.399994	1.0049744	1.4	0.49	-2.021484375	0.69
46610	20141209	12.0	59.6478	6.35	5.0	0.787323	3.5656433	1.7121277	1.6	0.71	-2.7783203125	0.67
46610	20141210	12.0	59.6478	6.35	5.0	2.4839172	4.802765	3.4263	2.2	1.0	-2.31884765625	0.59
46610	20141211	12.0	59.6478	6.35	5.0	0.9182434	2.5334778	1.5837708	1.3	0.76	-1.615234375	0.59
46610	20141212	12.0	59.6478	6.35	5.0	0.46237183	2.014618	0.613739	0.1	1.0	-1.55224609375	0.9
46610	20141213	12.0	59.6478	6.35	5.0	0.75424194	3.1321716	1.7288513	3.0	0.06	-2.3779296875	0.59
46610	20141214	12.0	59.6478	6.35	5.0	3.6419983	5.9100647	4.6336975	1.3	1.0	-2.26806640625	0.56
46610	20141215	12.0	59.6478	6.35	5.0	0.33810425	2.3903503	1.1667175	2.7	0.0	-2.05224609375	0.6
46610	20141216	12.0	59.6478	6.35	5.0	1.0669556	5.195862	2.5908813	0.4	1.0	-4.12890625	0.63
46610	20141217	12.0	59.6478	6.35	5.0	-0.1468811	2.988861	0.9126892	1.1	0.6	-3.1357421875	0.66
46610	20141218	12.0	59.6478	6.35	5.0	4.5628967	6.743561	5.521881	2.3	1.0	-2.1806640625	0.56
46610	20141219	12.0	59.6478	6.35	5.0	0.8641052	3.9412537	2.2225037	0.8	1.0	-3.0771484375	0.56
46610	20141220	12.0	59.6478	6.35	5.0	0.1855774	3.3847961	1.4560852	1.0	0.75	-3.19921875	0.6
46610	20151201	12.0	59.6478	6.35	5.0	2.2401428	4.9188538	3.1532288	2.2	1.0	-2.6787109375	0.66
46610	20151202	12.0	59.6478	6.35	5.0	4.02124	6.18042	4.5407715	1.4	1.0	-2.1591796875	0.76
46610	20151203	12.0	59.6478	6.35	5.0	1.7613525	5.1051025	3.341919	2.5	0.78	-3.34375	0.53
46610	20151204	12.0	59.6478	6.35	5.0	3.7738342	6.183502	4.9632874	4.4	0.74	-2.40966796875	0.51
46610	20151205	12.0	59.6478	6.35	5.0	6.910309	9.008453	7.8697815	8.9	0.05	-2.09814453125	0.54
46610	20151206	12.0	59.6478	6.35	5.0	3.0472717	6.554596	4.5067444	4.5	0.59	-3.50732421875	0.58
46610	20151207	12.0	59.6478	6.35	5.0	1.0243225	4.3978577	2.6957092	3.2	0.36	-3.37353515625	0.5
46610	20151208	12.0	59.6478	6.35	5.0	7.129547	9.217438	8.326813	6.6	1.0	-2.087890625	0.43
46610	20151209	12.0	59.6478	6.35	5.0	3.7165833	6.407013	4.9133606	4.9	0.56	-2.6904296875	0.56
46610	20151210	12.0	59.6478	6.35	5.0	3.9390564	6.704193	5.160736	6.7	0.0	-2.76513671875	0.56
46610	20151211	12.0	59.6478	6.35	5.0	1.1384583	4.3562317	2.127716	1.8	0.79	-3.2177734375	0.69
46610	20151212	12.0	59.6478	6.35	5.0	0.7862854	4.0939026	2.2462463	1.5	0.78	-3.3076171875	0.56
46610	20151213	12.0	59.6478	6.35	5.0	-1.1158752	1.8421326	-0.5045471	-1.0	0.96	-2.9580078125	0.79
46610	20151214	12.0	59.6478	6.35	5.0	-0.45254517	1.9722595	0.41073608	-0.5	1.0	-2.4248046875	0.64
46610	20151215	12.0	59.6478	6.35	5.0	0.034088135	2.320221	0.073150635	-5.0	1.0	-2.2861328125	0.98
46610	20151216	12.0	59.6478	6.35	5.0	0.86746216	3.3528137	1.5295715	-0.4	1.0	-2.4853515625	0.73
46610	20151217	12.0	59.6478	6.35	5.0	4.9951477	6.124054	5.697296	1.9	1.0	-1.12890625	0.38
46610	20151218	12.0	59.6478	6.35	5.0	6.9541016	8.099609	7.5595703	7.9	0.17	-1.1455078125	0.47
46610	20151219	12.0	59.6478	6.35	5.0	6.4328003	7.5704956	7.1554565	6.0	1.0	-1.1376953125	0.36
46610	20151220	12.0	59.6478	6.35	5.0	8.371613	9.316925	8.8003235	9.6	0.0	-0.9453125	0.55
46610	20151221	12.0	59.6478	6.35	5.0	5.3707275	7.2886963	6.234009	7.8	0.0	-1.91796875	0.55
46610	20151222	12.0	59.6478	6.35	5.0	3.9206238	6.7184753	5.101288	5.1	0.58	-2.7978515625	0.58
46610	20151223	12.0	59.6478	6.35	5.0	4.921631	7.4851074	6.026123	4.1	1.0	-2.5634765625	0.57
46610	20151224	12.0	59.6478	6.35	5.0	6.1623535	8.000244	7.170166	9.1	0.0	-1.837890625	0.45
46610	20151225	12.0	59.6478	6.35	5.0	3.558258	6.096344	4.810211	6.9	0.0	-2.5380859375	0.51
46610	20151226	12.0	59.6478	6.35	5.0	-1.855957	1.5668945	-0.36865234	-0.8	0.69	-3.4228515625	0.57
46610	20151227	12.0	59.6478	6.35	5.0	-1.5852356	1.4167175	-0.653595	1.6	0.0	-3.001953125	0.69
46610	20151228	12.0	59.6478	6.35	5.0	0.05429077	2.683197	0.89901733	-1.5	1.0	-2.62890625	0.68
46610	20151229	12.0	59.6478	6.35	5.0	3.3969421	4.4809265	3.7973328	6.6	0.0	-1.083984375	0.63
46610	20151230	12.0	59.6478	6.35	5.0	7.1854553	9.10733	7.167877	10.4	0.0	-1.921875	1.0
46610	20151231	12.0	59.6478	6.35	5.0	4.0777893	6.2604065	5.366852	7.3	0.0	-2.1826171875	0.41
46930	20141201	12.0	59.4927	5.7208	20.0	3.2048035	5.779022	3.9821472	6.4	0.0	-2.57421875	0.7
46930	20141202	12.0	59.4927	5.7208	20.0	0.71606445	2.302002	1.3371582	2.8	0.0	-1.5859375	0.61
46930	20141203	12.0	59.4927	5.7208	20.0	3.7862854	6.2364807	3.9029846	4.0	0.91	-2.4501953125	0.95
46930	20141204	12.0	59.4927	5.7208	20.0	4.917389	6.8314514	5.2933655	6.7	0.07	-1.9140625	0.8
46930	20141205	12.0	59.4927	5.7208	20.0	2.8206482	4.9690857	3.460785	4.7	0.13	-2.1484375	0.7
46930	20141206	12.0	59.4927	5.7208	20.0	1.1642456	4.3390503	1.5665894	0.7	1.0	-3.1748046875	0.87
46930	20141207	12.0	59.4927	5.7208	20.0	3.827301	6.4093323	4.464508	6.0	0.16	-2.58203125	0.75
46930	20141208	12.0	59.4927	5.7208	20.0	1.4385681	3.3526306	1.901947	3.4	0.0	-1.9140625	0.76
46930	20141209	12.0	59.4927	5.7208	20.0	2.0392761	4.8381042	2.717987	2.5	0.84	-2.798828125	0.76
46930	20141210	12.0	59.4927	5.7208	20.0	2.5830383	4.011261	2.9917297	3.3	0.5	-1.42822265625	0.71
46930	20141211	12.0	59.4927	5.7208	20.0	2.6106262	4.547638	3.1047668	3.3	0.64	-1.93701171875	0.74
46930	20141212	12.0	59.4927	5.7208	20.0	1.3486023	4.106903	1.5566101	1.5	0.95	-2.75830078125	0.92
46930	20141213	12.0	59.4927	5.7208	20.0	1.1272888	3.3216248	1.488617	3.4	0.0	-2.1943359375	0.84
46930	20141214	12.0	59.4927	5.7208	20.0	5.608307	6.975006	5.9012756	7.9	0.0	-1.36669921875	0.79
46930	20141215	12.0	59.4927	5.7208	20.0	1.2482605	4.3351746	1.8449402	2.8	0.5	-3.0869140625	0.81
46930	20141216	12.0	59.4927	5.7208	20.0	3.4404907	6.106018	3.9937134	2.4	1.0	-2.66552734375	0.79
46930	20141217	12.0	59.4927	5.7208	20.0	1.9380798	5.0122986	2.4351501	4.2	0.26	-3.07421875	0.84
46930	20141218	12.0	59.4927	5.7208	20.0	5.508209	7.3695374	5.973053	7.8	0.0	-1.861328125	0.75
46930	20141219	12.0	59.4927	5.7208	20.0	2.7088318	5.1873474	3.2430115	1.9	1.0	-2.478515625	0.78
46930	20141220	12.0	59.4927	5.7208	20.0	1.1543274	3.7080383	1.6592102	1.5	0.86	-2.5537109375	0.8
46930	20151201	12.0	59.4927	5.7208	20.0	2.7601624	5.54776	3.009674	3.0	0.91	-2.78759765625	0.91
46930	20151202	12.0	59.4927	5.7208	20.0	7.4538574	9.054443	7.9074707	10.0	0.0	-1.6005859375	0.72
46930	20151203	12.0	59.4927	5.7208	20.0	3.9395752	6.3970947	4.437622	2.8	1.0	-2.45751953125	0.8
46930	20151204	12.0	59.4927	5.7208	20.0	5.586334	7.5506897	6.040436	6.1	0.74	-1.96435546875	0.77
46930	20151205	12.0	59.4927	5.7208	20.0	6.893219	9.016754	7.416168	9.9	0.0	-2.12353515625	0.75
46930	20151206	12.0	59.4927	5.7208	20.0	5.5126038	7.5350647	6.066803	4.8	1.0	-2.0224609375	0.73
46930	20151207	12.0	59.4927	5.7208	20.0	2.6434631	5.4711	3.162506	2.1	1.0	-2.82763671875	0.82
46930	20151208	12.0	59.4927	5.7208	20.0	8.252106	9.943024	8.902985	10.0	0.0	-1.69091796875	0.62
46930	20151209	12.0	59.4927	5.7208	20.0	5.6340637	7.577423	6.2605286	4.7	1.0	-1.943359375	0.68
46930	20151210	12.0	59.4927	5.7208	20.0	5.787201	7.8384705	6.4390564	6.8	0.51	-2.05126953125	0.68
46930	20151211	12.0	59.4927	5.7208	20.0	3.3977356	5.561798	4.118927	2.1	1.0	-2.1640625	0.67
46930	20151212	12.0	59.4927	5.7208	20.0	1.8204651	4.6788635	1.5450745	2.4	0.8	-2.8583984375	1.0
46930	20151213	12.0	59.4927	5.7208	20.0	0.278656	3.2845154	-0.08267212	1.2	0.69	-3.005859375	1.0
46930	20151214	12.0	59.4927	5.7208	20.0	0.54452515	3.0816345	1.0796814	1.3	0.7	-2.537109375	0.79
46930	20151215	12.0	59.4927	5.7208	20.0	-0.6836853	3.085846	-0.34188843	-1.3	1.0	-3.76953125	0.91
46930	20151216	12.0	59.4927	5.7208	20.0	2.2619934	4.7121887	2.7746887	5.8	0.0	-2.4501953125	0.79
46930	20151217	12.0	59.4927	5.7208	20.0	7.2363586	7.9043274	7.653351	8.0	0.0	-0.66796875	0.38
46930	20151218	12.0	59.4927	5.7208	20.0	7.899414	8.853516	8.443359	10.1	0.0	-0.9541015625	0.43
46930	20151219	12.0	59.4927	5.7208	20.0	8.402527	9.1828	8.852722	10.0	0.0	-0.7802734375	0.42
46930	20151220	12.0	59.4927	5.7208	20.0	8.170441	8.958527	8.599152	10.3	0.0	-0.7880859375	0.46
46930	20151221	12.0	59.4927	5.7208	20.0	6.793579	7.9576416	7.2886963	8.4	0.0	-1.1640625	0.57
46930	20151222	12.0	59.4927	5.7208	20.0	5.7380066	7.570038	6.4059753	7.2	0.2	-1.83203125	0.64
46930	20151223	12.0	59.4927	5.7208	20.0	6.3415527	8.028076	6.8669434	8.0	0.02	-1.6865234375	0.69
46930	20151224	12.0	59.4927	5.7208	20.0	6.602783	8.196533	7.1223145	9.9	0.0	-1.59375	0.67
46930	20151225	12.0	59.4927	5.7208	20.0	4.6022034	6.763336	5.2652893	6.3	0.21	-2.1611328125	0.69
46930	20151226	12.0	59.4927	5.7208	20.0	-0.38623047	2.8295898	0.27294922	-1.1	1.0	-3.2158203125	0.8
46930	20151227	12.0	59.4927	5.7208	20.0	0.38546753	2.7712097	1.158905	2.8	0.0	-2.3857421875	0.68
46930	20151228	12.0	59.4927	5.7208	20.0	1.5601501	4.698822	2.2476501	5.2	0.0	-3.138671875	0.78
46930	20151229	12.0	59.4927	5.7208	20.0	3.6010437	6.049286	4.280731	7.2	0.0	-2.4482421875	0.72
46930	20151230	12.0	59.4927	5.7208	20.0	6.705963	8.8680725	7.424713	10.4	0.0	-2.162109375	0.67
46930	20151231	12.0	59.4927	5.7208	20.0	2.8287659	5.7272034	3.6529846	6.5	0.0	-2.8984375	0.72
47260	20141201	12.0	59.3497	5.1977	24.0	4.0470886	4.777069	4.2585144	5.1	0.0	-0.72998046875	0.71
47260	20141202	12.0	59.3497	5.1977	24.0	2.2121582	2.94458	2.427002	4.5	0.0	-0.732421875	0.71
47260	20141203	12.0	59.3497	5.1977	24.0	6.863922	8.703766	8.171539	5.9	1.0	-1.83984375	0.29
47260	20141204	12.0	59.3497	5.1977	24.0	6.6283264	7.1947327	6.9877014	7.0	0.34	-0.56640625	0.37
47260	20141205	12.0	59.3497	5.1977	24.0	4.844574	5.3128357	5.008148	6.1	0.0	-0.46826171875	0.65
47260	20141206	12.0	59.3497	5.1977	24.0	4.4171753	6.7228394	5.795105	3.9	1.0	-2.3056640625	0.4
47260	20141207	12.0	59.3497	5.1977	24.0	6.33609	7.5314026	6.8209534	6.7	0.7	-1.1953125	0.59
47260	20141208	12.0	59.3497	5.1977	24.0	3.5030212	4.704193	3.936615	6.1	0.0	-1.201171875	0.64
47260	20141209	12.0	59.3497	5.1977	24.0	4.56369	6.1545105	5.367401	5.5	0.41	-1.5908203125	0.49
47260	20141210	12.0	59.3497	5.1977	24.0	6.252472	7.740753	6.876007	7.5	0.16	-1.48828125	0.58
47260	20141211	12.0	59.3497	5.1977	24.0	5.8191223	6.983673	6.1843567	5.1	1.0	-1.16455078125	0.69
47260	20141212	12.0	59.3497	5.1977	24.0	3.726532	5.499481	4.803192	5.8	0.0	-1.77294921875	0.39
47260	20141213	12.0	59.3497	5.1977	24.0	4.3470154	5.6731873	4.7552185	3.4	1.0	-1.326171875	0.69
47260	20141214	12.0	59.3497	5.1977	24.0	7.302643	8.048248	7.669342	8.6	0.0	-0.74560546875	0.51
47260	20141215	12.0	59.3497	5.1977	24.0	4.1335144	5.4342957	4.4811707	4.0	1.0	-1.30078125	0.73
47260	20141216	12.0	59.3497	5.1977	24.0	6.260315	7.7456665	6.9815063	5.6	1.0	-1.4853515625	0.51
47260	20141217	12.0	59.3497	5.1977	24.0	4.3453064	5.06015	4.580658	5.4	0.0	-0.71484375	0.67
47260	20141218	12.0	59.3497	5.1977	24.0	7.4877014	8.525787	7.952545	9.0	0.0	-1.0380859375	0.55
47260	20141219	12.0	59.3497	5.1977	24.0	5.443207	6.56723	5.773285	5.2	1.0	-1.1240234375	0.71
47260	20141220	12.0	59.3497	5.1977	24.0	3.5576477	4.1211243	3.6689758	5.2	0.0	-0.5634765625	0.8
47260	20151201	12.0	59.3497	5.1977	24.0	5.9061584	7.4354553	6.5003967	6.5	0.61	-1.529296875	0.61
47260	20151202	12.0	59.3497	5.1977	24.0	9.2595215	9.699463	9.4729	10.2	0.0	-0.43994140625	0.51
47260	20151203	12.0	59.3497	5.1977	24.0	6.0963135	7.985962	7.22229	6.2	0.95	-1.8896484375	0.4
47260	20151204	12.0	59.3497	5.1977	24.0	8.004791	8.878815	8.268951	8.5	0.43	-0.8740234375	0.7
47260	20151205	12.0	59.3497	5.1977	24.0	8.628571	9.3697815	8.803375	9.7	0.0	-0.7412109375	0.76
47260	20151206	12.0	59.3497	5.1977	24.0	7.433502	8.334381	7.6844788	7.7	0.7	-0.90087890625	0.72
47260	20151207	12.0	59.3497	5.1977	24.0	5.7899475	6.7723694	6.4447327	5.9	0.89	-0.982421875	0.33
47260	20151208	12.0	59.3497	5.1977	24.0	9.095367	9.410309	9.191559	10.1	0.0	-0.31494140625	0.69
47260	20151209	12.0	59.3497	5.1977	24.0	7.487091	8.372345	7.806427	8.4	0.0	-0.88525390625	0.64
47260	20151210	12.0	59.3497	5.1977	24.0	7.4737244	8.560638	7.778412	8.2	0.33	-1.0869140625	0.72
47260	20151211	12.0	59.3497	5.1977	24.0	6.3005676	7.116974	6.745392	5.4	1.0	-0.81640625	0.46
47260	20151212	12.0	59.3497	5.1977	24.0	5.8976135	7.184723	6.3927307	5.7	1.0	-1.287109375	0.62
47260	20151213	12.0	59.3497	5.1977	24.0	2.9524841	4.0071716	3.4778748	1.9	1.0	-1.0546875	0.5
47260	20151214	12.0	59.3497	5.1977	24.0	2.7671814	3.4830017	3.2847595	3.1	0.54	-0.7158203125	0.28
47260	20151215	12.0	59.3497	5.1977	24.0	0.09072876	1.9774475	1.3417053	1.6	0.2	-1.88671875	0.34
47260	20151216	12.0	59.3497	5.1977	24.0	3.2434387	4.264923	3.5715637	5.1	0.0	-1.021484375	0.68
47260	20151217	12.0	59.3497	5.1977	24.0	7.978546	8.101593	8.106476	9.0	0.0	-0.123046875	0.0
47260	20151218	12.0	59.3497	5.1977	24.0	9.245117	9.163086	9.232422	9.6	1.0	0.08203125	0.85
47260	20151219	12.0	59.3497	5.1977	24.0	9.505066	9.68573	9.712097	10.2	0.0	-0.1806640625	0.0
47260	20151220	12.0	59.3497	5.1977	24.0	9.475128	9.523956	9.462433	9.8	0.0	-0.048828125	1.0
47260	20151221	12.0	59.3497	5.1977	24.0	8.334595	8.769165	8.474243	9.1	0.0	-0.4345703125	0.68
47260	20151222	12.0	59.3497	5.1977	24.0	7.1266785	7.886444	7.3991394	8.2	0.0	-0.759765625	0.64
47260	20151223	12.0	59.3497	5.1977	24.0	8.176514	8.983154	8.408936	8.8	0.23	-0.806640625	0.71
47260	20151224	12.0	59.3497	5.1977	24.0	8.401611	8.872314	8.706299	9.7	0.0	-0.470703125	0.35
47260	20151225	12.0	59.3497	5.1977	24.0	6.91568	8.002594	7.2486877	7.5	0.46	-1.0869140625	0.69
47260	20151226	12.0	59.3497	5.1977	24.0	1.003418	2.2924805	1.5844727	0.8	1.0	-1.2890625	0.55
47260	20151227	12.0	59.3497	5.1977	24.0	1.6520691	2.5046082	1.6872253	2.8	0.0	-0.8525390625	0.96
47260	20151228	12.0	59.3497	5.1977	24.0	2.3179626	3.3228455	2.5660095	2.9	0.42	-1.0048828125	0.75
47260	20151229	12.0	59.3497	5.1977	24.0	5.0170593	5.9447937	5.178192	7.3	0.0	-0.927734375	0.83
47260	20151230	12.0	59.3497	5.1977	24.0	7.9481506	8.335846	8.178619	9.5	0.0	-0.3876953125	0.41
47260	20151231	12.0	59.3497	5.1977	24.0	4.8502502	5.674469	5.0367737	5.6	0.09	-0.82421875	0.77
47300	20141201	12.0	59.3065	4.8723	55.0	5.610565	6.1076355	5.8957214	5.5	1.0	-0.4970703125	0.43
47300	20141202	12.0	59.3065	4.8723	55.0	4.1379395	4.116455	4.121338	5.2	1.0	0.021484375	0.23
47300	20141203	12.0	59.3065	4.8723	55.0	8.70816	8.786285	8.764313	8.9	0.0	-0.078125	0.28
47300	20141204	12.0	59.3065	4.8723	55.0	7.7259827	7.898834	7.825592	7.9	0.0	-0.1728515625	0.42
47300	20141205	12.0	59.3065	4.8723	55.0	6.0867615	6.4476013	6.3401794	6.4	0.13	-0.36083984375	0.3
47300	20141206	12.0	59.3065	4.8723	55.0	6.312683	6.8478394	6.649597	6.2	1.0	-0.53515625	0.37
47300	20141207	12.0	59.3065	4.8723	55.0	7.107086	7.4234924	7.2931213	6.2	1.0	-0.31640625	0.41
47300	20141208	12.0	59.3065	4.8723	55.0	4.8247986	5.459564	5.21933	5.6	0.0	-0.634765625	0.38
47300	20141209	12.0	59.3065	4.8723	55.0	6.3644714	6.8420105	6.65744	6.1	1.0	-0.4775390625	0.39
47300	20141210	12.0	59.3065	4.8723	55.0	7.5429993	7.9082336	7.7622375	7.2	1.0	-0.365234375	0.4
47300	20141211	12.0	59.3065	4.8723	55.0	6.7253723	7.129181	6.9704895	5.5	1.0	-0.40380859375	0.39
47300	20141212	12.0	59.3065	4.8723	55.0	5.3388367	5.9530945	5.602997	5.7	0.41	-0.6142578125	0.57
47300	20141213	12.0	59.3065	4.8723	55.0	4.9563904	5.4632263	5.171234	4.2	1.0	-0.5068359375	0.58
47300	20141214	12.0	59.3065	4.8723	55.0	8.134674	8.350494	8.268463	8.0	1.0	-0.2158203125	0.38
47300	20141215	12.0	59.3065	4.8723	55.0	4.945526	5.5031433	5.198456	2.8	1.0	-0.5576171875	0.55
47300	20141216	12.0	59.3065	4.8723	55.0	7.427307	7.8526	7.625061	4.8	1.0	-0.42529296875	0.54
47300	20141217	12.0	59.3065	4.8723	55.0	6.6958923	7.132416	6.9830017	5.9	1.0	-0.4365234375	0.34
47300	20141218	12.0	59.3065	4.8723	55.0	8.49942	8.876373	8.7308655	8.6	0.73	-0.376953125	0.39
47300	20141219	12.0	59.3065	4.8723	55.0	6.2635193	6.6893005	6.4725037	5.0	1.0	-0.42578125	0.51
47300	20141220	12.0	59.3065	4.8723	55.0	4.219757	4.78421	4.478546	4.8	0.0	-0.564453125	0.54
47300	20151201	12.0	59.3065	4.8723	55.0	6.9984436	7.452545	7.2254944	6.0	1.0	-0.4541015625	0.5
47300	20151202	12.0	59.3065	4.8723	55.0	9.656006	9.800049	9.760986	9.7	0.69	-0.14404296875	0.27
47300	20151203	12.0	59.3065	4.8723	55.0	7.6539307	8.104126	7.937622	7.6	1.0	-0.4501953125	0.37
47300	20151204	12.0	59.3065	4.8723	55.0	8.671295	8.9305725	8.813873	7.9	1.0	-0.25927734375	0.45
47300	20151205	12.0	59.3065	4.8723	55.0	8.982086	9.470367	9.243317	9.1	0.76	-0.48828125	0.47
47300	20151206	12.0	59.3065	4.8723	55.0	8.053131	8.347565	8.220123	6.9	1.0	-0.29443359375	0.43
47300	20151207	12.0	59.3065	4.8723	55.0	6.4012756	8.051178	7.2259827	6.5	0.94	-1.64990234375	0.5
47300	20151208	12.0	59.3065	4.8723	55.0	9.361969	9.453766	9.427399	9.6	0.0	-0.091796875	0.29
47300	20151209	12.0	59.3065	4.8723	55.0	8.234161	8.506134	8.437286	8.0	1.0	-0.27197265625	0.25
47300	20151210	12.0	59.3065	4.8723	55.0	8.212494	8.582123	8.430267	7.5	1.0	-0.36962890625	0.41
47300	20151211	12.0	59.3065	4.8723	55.0	6.8835754	7.0906067	7.01297	6.7	1.0	-0.20703125	0.38
47300	20151212	12.0	59.3065	4.8723	55.0	6.6808167	7.254059	6.9913635	5.7	1.0	-0.5732421875	0.46
47300	20151213	12.0	59.3065	4.8723	55.0	5.669281	6.039398	5.863617	3.6	1.0	-0.3701171875	0.47
47300	20151214	12.0	59.3065	4.8723	55.0	5.06308	5.5591736	5.446869	3.7	1.0	-0.49609375	0.23
47300	20151215	12.0	59.3065	4.8723	55.0	4.1073303	5.136627	4.686432	3.9	1.0	-1.029296875	0.44
47300	20151216	12.0	59.3065	4.8723	55.0	4.448517	5.176056	4.843048	4.9	0.38	-0.7275390625	0.46
47300	20151217	12.0	59.3065	4.8723	55.0	8.110382	8.132843	8.132843	9.1	0.0	-0.0224609375	-0.0
47300	20151218	12.0	59.3065	4.8723	55.0	9.628906	9.450195	9.541992	9.4	0.0	0.1787109375	0.51
47300	20151219	12.0	59.3065	4.8723	55.0	9.707214	9.5841675	9.640808	9.7	0.94	0.123046875	0.46
47300	20151220	12.0	59.3065	4.8723	55.0	9.703644	9.667511	9.685089	9.4	0.0	0.0361328125	0.49
47300	20151221	12.0	59.3065	4.8723	55.0	8.91272	8.864868	8.907837	8.5	0.0	0.0478515625	0.9
47300	20151222	12.0	59.3065	4.8723	55.0	8.1716	8.483124	8.356171	8.5	0.0	-0.3115234375	0.41
47300	20151223	12.0	59.3065	4.8723	55.0	8.768311	9.004639	8.925537	8.3	1.0	-0.236328125	0.33
47300	20151224	12.0	59.3065	4.8723	55.0	8.759033	9.024658	8.921143	9.1	0.0	-0.265625	0.39
47300	20151225	12.0	59.3065	4.8723	55.0	7.712555	7.9898987	7.8297424	7.1	1.0	-0.27734375	0.58
47300	20151226	12.0	59.3065	4.8723	55.0	3.269043	3.6518555	3.4711914	1.6	1.0	-0.3828125	0.47
47300	20151227	12.0	59.3065	4.8723	55.0	2.7448425	3.915741	3.3210144	2.9	0.87	-1.1708984375	0.51
47300	20151228	12.0	59.3065	4.8723	55.0	4.190033	4.8423767	4.56015	3.6	1.0	-0.65234375	0.43
47300	20151229	12.0	59.3065	4.8723	55.0	5.9487	6.2582703	6.127411	6.4	0.0	-0.3095703125	0.42
47350	20141201	12.0	59.4382	5.078	25.0	4.1247253	5.260956	4.9240417	5.6	0.0	-1.13623046875	0.3
47350	20141202	12.0	59.4382	5.078	25.0	2.5002441	3.9143066	3.668213	4.0	0.0	-1.4140625	0.17
47350	20141203	12.0	59.4382	5.078	25.0	6.115387	8.833649	8.70816	9.0	0.0	-2.71826171875	0.05
47350	20141204	12.0	59.4382	5.078	25.0	6.667389	7.756256	7.75235	7.8	0.0	-1.0888671875	0.0
47350	20141205	12.0	59.4382	5.078	25.0	4.8489685	5.592621	5.467621	6.4	0.0	-0.74365234375	0.17
47350	20141206	12.0	59.4382	5.078	25.0	4.196472	6.7579956	6.1486206	7.0	0.0	-2.5615234375	0.24
47350	20141207	12.0	59.4382	5.078	25.0	6.4874573	7.49234	7.1544495	6.6	0.89	-1.0048828125	0.34
47350	20141208	12.0	59.4382	5.078	25.0	3.9878845	5.347748	4.7813416	5.9	0.0	-1.35986328125	0.42
47350	20141209	12.0	59.4382	5.078	25.0	4.8039246	6.7131042	6.124237	6.7	0.01	-1.9091796875	0.31
47350	20141210	12.0	59.4382	5.078	25.0	6.523468	7.7363586	7.4009094	7.6	0.11	-1.212890625	0.28
47350	20141211	12.0	59.4382	5.078	25.0	6.141388	7.0090637	6.523712	5.7	1.0	-0.86767578125	0.56
47350	20141212	12.0	59.4382	5.078	25.0	4.098114	6.2343445	5.888153	5.9	0.16	-2.13623046875	0.16
47350	20141213	12.0	59.4382	5.078	25.0	4.767914	5.5833435	5.051117	3.9	1.0	-0.8154296875	0.65
47350	20141214	12.0	59.4382	5.078	25.0	7.4964905	8.186432	7.9579163	8.6	0.0	-0.68994140625	0.33
47350	20141215	12.0	59.4382	5.078	25.0	4.5031433	4.773163	4.520233	4.4	1.0	-0.27001953125	0.94
47350	20141216	12.0	59.4382	5.078	25.0	6.9556274	7.7192993	7.3374634	5.3	1.0	-0.763671875	0.5
47350	20141217	12.0	59.4382	5.078	25.0	4.428314	5.50058	5.2085876	5.6	0.0	-1.072265625	0.27
